股票名字;日期;<1万买;<1万卖;1万~2万买;1万~2万卖;2万~3万买;2万~3万卖;3万~4万买;3万~4万卖;4万~5万买;4万~5万卖;5万~6万买;5万~6万卖;6万~7万买;6万~7万卖;7万~8万买;7万~8万卖;8万~9万买;8万~9万卖;9万~10万买;9万~10万卖;10万~20万买;10万~20万卖;20万~30万买;20万~30万卖;30万~40万买;30万~40万卖;40万~50万买;40万~50万卖;50万~60万买;50万~60万卖;60万~70万买;60万~70万卖;70万~80万买;70万~80万卖;80万~90万买;80万~90万卖;90万~100万买;90万~100万卖;>100万买;>100万卖
000005.SZ;20160519;22820916;23713386;3897420;3108216;843114;1802802;189000;214800;0;994362;301800;339972;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
000005.SZ;20160520;22951854;19976514;4885992;3513834;2085600;2168196;915600;540000;769200;498600;936252;900000;0;0;0;0;0;486732;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
000005.SZ;20160521;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
000005.SZ;20160522;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
000005.SZ;20160523;25142718;25557144;4946130;5025918;3093258;2467200;1574520;1382340;268926;507384;327000;0;389400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
000005.SZ;20160524;14075076;24238800;3335010;2744994;1203702;1418400;0;1180800;0;792756;0;600000;0;0;0;0;0;0;0;0;0;718200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
000005.SZ;20160525;14302926;20259342;2348448;4610286;1513200;768060;963000;183600;254124;0;0;300000;0;0;0;432000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
000005.SZ;20160526;17464212;21342102;3267006;3385794;1166100;1604400;418200;784956;280800;0;0;900000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
000005.SZ;20160527;22671132;21904914;4557474;4150236;2547966;2143200;789600;0;241800;0;1200000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
000005.SZ;20160528;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
000005.SZ;20160529;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
000005.SZ;20160530;11735142;17737410;2211600;2527500;742800;821400;0;976800;0;243000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
000005.SZ;20160531;45894828;29456610;7749738;4710528;3243600;1816800;1803072;739800;549000;1018374;300000;945000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600601.SH;20160501;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600601.SH;20160502;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600601.SH;20160503;52420192;28025352;15056704;8361928;6348872;3341184;3356968;2188936;3282856;1767516;2884740;1438000;1988700;0;312000;580800;348400;0;759300;360400;2385700;2561884;0;0;1276800;0;0;0;2000000;0;0;0;0;0;0;0;0;0;0;0
600601.SH;20160504;22528456;29073400;7784640;10424940;2644256;5707584;2769396;3304548;1226768;1865928;435300;1259600;981760;266400;0;624880;675232;1056000;362368;362800;800000;1416032;871408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600601.SH;20160505;18576784;21657580;6766444;7969888;3641600;4622720;2118076;2818280;706324;1795924;1011600;2076800;532800;240000;280000;582400;0;659924;759600;0;800000;1619680;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600601.SH;20160506;24050368;51426128;8061080;15594528;3940040;7036328;2257448;5666456;1421840;4476588;1231200;2947176;483200;1325648;284016;896816;342800;2334400;0;383200;1003928;4322016;0;844600;0;6440784;0;1937984;0;0;0;0;0;0;0;0;0;0;0;0
600601.SH;20160507;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600601.SH;20160508;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600601.SH;20160509;25412432;37529076;6909436;10559816;2781728;4179420;1814228;2199336;1961404;1528320;845600;1617600;480000;255228;0;296000;320000;0;365996;0;519600;1332800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600601.SH;20160510;14985696;18153192;4012180;4700652;1765040;1941200;801620;1898176;332800;684560;642400;0;256908;0;0;0;0;0;0;0;785200;498800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600601.SH;20160511;14720196;18555028;5163028;4719792;2009148;2099460;1206400;1624800;170212;354928;408400;1820000;278800;538592;0;304000;0;358668;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600601.SH;20160512;19296240;19524824;4508672;5642556;2827452;2184568;1603200;1453544;877712;351200;1068528;1444400;498800;753200;0;293600;0;0;0;362000;458400;457600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600601.SH;20160513;13691036;24606332;5379580;5278300;1791200;2003444;839200;939852;511988;691600;200000;624400;246400;512000;0;593068;0;0;364800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600601.SH;20160514;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600601.SH;20160515;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600601.SH;20160516;17478368;12512980;4431720;4597356;3718696;2453116;1519200;885040;724216;887960;416400;831600;514308;240236;0;0;0;0;395948;0;800000;435200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600601.SH;20160517;11331332;17761672;5225336;5567688;1797016;2868016;905224;1242760;1072760;500400;408784;843264;240000;0;0;595600;353200;0;0;0;1247236;473164;1000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600601.SH;20160518;17922572;33023384;4965700;9038212;1228400;3264800;1189384;2172800;358000;955600;200000;2288800;264000;249600;0;285600;0;355200;0;0;800000;400000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600601.SH;20160519;18809056;17649792;7029692;6789188;3569560;3826320;2463828;1193792;713200;1725200;1439600;1481576;276000;0;0;583200;683720;0;374400;381612;1106800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600601.SH;20160520;17961624;13164356;6028608;3968408;4112584;2893204;1300400;909600;916400;354000;1058612;1707600;509600;480000;598400;309200;0;679600;0;736800;2200904;2168800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600601.SH;20160521;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600601.SH;20160522;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600601.SH;20160523;16037232;19992452;6332960;8227432;1661600;3797000;1061200;1596000;324000;1747148;1204800;2439600;240000;1005624;0;1120400;1027200;970400;1174400;0;800000;2559976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600601.SH;20160524;12277380;20671548;4963100;7752652;2259600;4457320;1028400;2446580;1215400;1073280;1474800;1435200;240000;1289600;880700;292000;0;0;0;0;0;987524;0;1007600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600601.SH;20160525;12929588;15113916;5565396;5550532;2897988;2814392;964076;1360900;893180;1423120;411800;400000;535200;275600;308000;313524;335276;356800;0;0;566636;1772400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600601.SH;20160526;18196136;23000624;5834600;8539180;4000800;5012320;2121940;1967860;1042800;1417080;1327200;1016400;250120;0;1235600;592000;328000;332400;364800;0;0;1352800;0;800000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600601.SH;20160527;39664324;23359992;14402576;6905640;7211200;3011876;4494180;2360676;1851676;889200;1815800;651564;1463200;248400;876700;599200;325760;0;779200;0;2000000;400000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600601.SH;20160528;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600601.SH;20160529;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600601.SH;20160530;17534004;16467748;5798596;6718064;3185508;3260400;1592964;1273548;1038000;510800;0;400000;755364;0;281600;315784;327948;996000;379200;0;844052;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600601.SH;20160531;55318532;29638988;18292964;11683976;9971040;7180536;2884800;3128036;2389264;1376384;2791948;2308380;500400;1245676;1184400;280000;672800;320000;1155600;744448;3224484;3052400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600602.SH;20160501;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600602.SH;20160502;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600602.SH;20160503;75106373;46246336;17620926;8991523;4582707;2915770;3145131;1991900;0;470000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600602.SH;20160504;92256769;63393704;21059731;10545205;5388845;2411343;872300;1904100;889361;1468500;3931829;2301200;1402874;0;0;0;925100;0;0;1024243;1100000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600602.SH;20160505;44292820;47824634;10226161;9193767;3492533;4811400;2825900;1049400;1021900;951500;566500;0;0;0;800800;1702800;0;986667;0;0;0;4283400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600602.SH;20160506;55359552;94522839;10690550;19301383;5967000;7316000;2961590;3467700;1458300;3231480;500000;3717380;0;624500;0;700000;0;0;0;907000;3052000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600602.SH;20160507;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600602.SH;20160508;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600602.SH;20160509;39998600;72778980;9930580;14904940;3584000;7339790;1673000;4896000;1800010;3083000;2012000;4005000;672110;629000;0;2169110;838000;800000;0;1902150;0;0;2262000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600602.SH;20160510;23995090;35779664;3519774;7724646;1224040;2941450;1602000;1684960;1831040;0;0;500000;0;641000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600602.SH;20160511;32882652;46784200;9901519;9694633;4064600;5172122;1553400;2165400;0;432000;450000;459000;0;0;683181;0;0;0;0;0;0;1191600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600602.SH;20160512;41581188;52641441;8147718;7337727;5410476;5362767;847800;1165950;1647000;753750;450000;3254805;561600;563301;630000;0;0;0;0;895005;2646000;1872000;0;1919367;0;0;0;0;0;0;5459400;0;0;0;0;0;0;0;0;0
600602.SH;20160513;28840194;44589753;5658174;8783703;1907100;3785049;1263600;2401281;399600;774000;536400;900000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600602.SH;20160514;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600602.SH;20160515;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600602.SH;20160516;29844855;26183637;6314121;4816971;1526400;1619640;1552500;279900;360000;368460;900000;0;0;0;0;715500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600602.SH;20160517;24149394;35604801;3670110;8614053;639900;2346138;895950;1795500;824940;2386098;958500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600602.SH;20160518;34178850;48515787;5958693;11189394;1795500;5920200;1707300;1965600;418500;0;900000;450000;0;0;0;0;1495800;0;0;0;1845000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600602.SH;20160519;34384806;36497448;7745454;9201267;3609900;3503808;2619000;1459782;378972;1230300;927000;450000;0;540000;0;0;738000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600602.SH;20160520;87918689;79149231;13530690;13045194;4402431;5919696;2769448;3475008;440073;382500;985374;450000;609750;1090692;675000;0;0;0;0;0;2315313;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600602.SH;20160521;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600602.SH;20160522;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600602.SH;20160523;50353047;53291601;8976600;6547959;3297303;3217392;1404900;2638800;360000;360000;450000;0;0;0;0;639000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600602.SH;20160524;28451601;51993639;5286006;9123903;1992600;5028525;927000;860400;424800;373500;0;450000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600602.SH;20160525;29212155;35081901;5296464;5194854;1784736;3237948;1228194;618300;361800;857700;450000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600602.SH;20160526;33182208;36500202;6215112;7027155;1304100;3906450;894600;574200;396900;797076;0;450000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600602.SH;20160527;43692507;35514261;8577936;7397604;2674125;1585125;1913400;1423215;870084;0;1383579;0;547200;569232;0;0;0;0;831159;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600602.SH;20160528;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600602.SH;20160529;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600602.SH;20160530;24707196;30679884;3687966;5108445;1516500;2015100;1554300;341190;379800;795600;450000;0;549900;0;0;0;0;0;0;0;0;0;1800000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600602.SH;20160531;67793841;43757496;10022049;8780427;4961700;5135427;2545353;1362573;1895400;1563903;1429200;477000;1130067;601200;640800;0;0;0;0;0;990000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600651.SH;20160501;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600651.SH;20160502;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600651.SH;20160503;119119912;109711144;15804448;12982164;5183196;4195467;2466000;3492132;1041600;2618400;1326000;600000;1477200;778800;900000;906312;0;1062888;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600651.SH;20160504;74247216;92722776;8790432;12405672;2140800;4099200;1881612;1268400;480000;595200;1284000;663600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600651.SH;20160505;70778700;68322156;8542500;10749852;2596800;2724660;2838000;2041200;480000;1024392;1381200;0;778800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600651.SH;20160506;108180036;142152692;16052964;17441124;5964276;6512952;4979976;5185812;535488;1092000;621600;0;1526400;0;0;936000;0;0;1176276;0;0;1268376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600651.SH;20160507;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600651.SH;20160508;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600651.SH;20160509;83374093;119124401;9995546;23515228;6910464;6957599;1727066;6017671;1009800;2423366;1731851;1236400;680900;1453100;0;0;0;0;0;1015377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600651.SH;20160510;49614284;62207004;5321850;9511810;1577050;5683550;675000;2062000;884170;405000;0;1112100;0;0;0;0;0;0;0;990000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600651.SH;20160511;43796582;56394008;7862900;8806520;3285300;3961360;1547000;1681000;451000;431000;577000;0;689000;679000;770000;786500;0;0;1845000;909000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600651.SH;20160512;60814270;86831330;10982760;8277510;4753840;2264480;3865460;2610720;2562540;2206680;1551540;1000000;1273000;0;715670;0;0;0;5400000;900000;1238000;1651460;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600651.SH;20160513;42461230;62673990;6553730;7588720;2327780;3229140;1329600;1558500;888000;831000;0;0;0;0;0;0;0;852000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600651.SH;20160514;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600651.SH;20160515;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600651.SH;20160516;71764080;53841800;11607530;7112920;3959000;944000;1715000;2042340;2177160;885180;563000;1590000;670000;684000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600651.SH;20160517;46506320;61733200;6223880;12683500;1953610;4643000;1040000;1764000;0;953000;1577000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600651.SH;20160518;45458870;67060800;4931750;10210910;1100690;3991000;940000;994000;0;488000;1000000;2153000;632000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600651.SH;20160519;49296680;45281520;6777650;5599490;721000;2567000;1224030;2265890;0;837500;0;1029940;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600651.SH;20160520;49162340;38458980;7271100;7610240;1971500;2968340;688000;3411060;404000;403000;0;0;1278500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600651.SH;20160521;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600651.SH;20160522;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600651.SH;20160523;76282230;60779880;11267830;12128840;3789400;2434610;3103660;1268150;1275000;855150;1000000;520000;0;613000;0;0;0;800000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600651.SH;20160524;38958830;65197310;4564090;9465990;1966000;3108970;980220;3536000;0;0;0;500000;0;0;0;0;0;0;0;0;0;1552000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600651.SH;20160525;34694220;46688380;3929510;5090270;1282000;1670440;327000;0;0;441000;514000;0;0;0;0;0;0;0;0;0;1079620;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600651.SH;20160526;44204110;54478720;4306610;6960820;2235160;3678900;1032540;1971000;0;416000;0;566000;600000;0;0;0;0;888000;0;0;0;1096000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600651.SH;20160527;49328270;42771340;5911890;7119150;867200;3100920;672000;1358580;420000;816860;509000;500000;0;1248790;753060;0;813660;806560;997000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600651.SH;20160528;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600651.SH;20160529;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600651.SH;20160530;71420670;57958190;6914480;8431880;2243890;3592370;1285000;1745070;1309000;1616000;500000;1620150;675110;0;0;0;0;0;0;0;1089000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600651.SH;20160531;112673773;81456564;14358278;10273058;7497135;3494915;2122146;2741796;467000;885825;1583000;0;721600;671000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600652.SH;20160501;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
