股票名字;日期;<1万买;<1万卖;1万~2万买;1万~2万卖;2万~3万买;2万~3万卖;3万~4万买;3万~4万卖;4万~5万买;4万~5万卖;5万~6万买;5万~6万卖;6万~7万买;6万~7万卖;7万~8万买;7万~8万卖;8万~9万买;8万~9万卖;9万~10万买;9万~10万卖;10万~20万买;10万~20万卖;20万~30万买;20万~30万卖;30万~40万买;30万~40万卖;40万~50万买;40万~50万卖;50万~60万买;50万~60万卖;60万~70万买;60万~70万卖;70万~80万买;70万~80万卖;80万~90万买;80万~90万卖;90万~100万买;90万~100万卖;>100万买;>100万卖
000018.SZ;20160401;180958466;169875973;2021700;9737700;960000;7427600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
000018.SZ;20160402;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
000018.SZ;20160403;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
000018.SZ;20160404;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
000018.SZ;20160405;202028165;181928405;10996800;9536900;5865300;2345000;0;0;0;2148000;2650000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
000018.SZ;20160406;272508741;228261629;17491900;17968876;2479400;2263248;1530000;0;0;0;0;0;0;0;0;0;0;0;0;0;5000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
000018.SZ;20160407;399141995;348344526;30325752;17438326;9198476;4679000;4960200;2133600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
000018.SZ;20160408;362015782;382598038;16695500;17148800;8223800;6334360;0;3494400;0;2141200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
000018.SZ;20160409;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
000018.SZ;20160410;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
000018.SZ;20160411;241751078;255956368;16443600;20088659;9928650;4781662;3251000;1786100;0;4820400;2992000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
000018.SZ;20160412;276841789;271733072;23146824;20783564;7485600;3900000;3352848;0;0;2340000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
000018.SZ;20160413;236788298;249753963;13370348;14008226;3691000;6979562;2962800;0;2371200;0;2350000;5339200;0;0;0;0;3769400;4147200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
000018.SZ;20160414;166685277;164212382;12226448;7984100;3066400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
000018.SZ;20160415;347505042;289325633;17306940;13290698;8771042;2052000;3457600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
000018.SZ;20160416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
000018.SZ;20160417;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
000018.SZ;20160418;155497170;170263733;6161000;8439600;3534279;2000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
000018.SZ;20160419;178516165;223494712;11641600;10979700;0;3428352;1675800;1440000;1960608;0;2510400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
000018.SZ;20160420;177273731;240010803;6384512;9555220;4918000;972000;1320000;2820400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
000018.SZ;20160421;129755875;127969541;3200500;5660100;945000;1336500;0;0;1912500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
000018.SZ;20160422;106190477;84313305;1330000;1421000;2332500;963644;0;0;0;0;0;2250000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
000018.SZ;20160423;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
000018.SZ;20160424;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
000018.SZ;20160425;66189233;85615920;3094000;5214265;2941600;0;0;0;1997600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
000018.SZ;20160426;73761060;61640405;1093500;1514400;2205000;0;1602000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
000018.SZ;20160427;64409870;93445490;1872000;5782050;0;3386835;0;1452915;0;1881000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
000018.SZ;20160428;70751995;91979688;3795400;4445300;0;2970000;1390400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
000018.SZ;20160429;67154528;63739540;0;1289200;900000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
000018.SZ;20160430;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
000018.SZ;20160431;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
000015.SZ;20160401;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
000015.SZ;20160402;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
000015.SZ;20160403;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
000015.SZ;20160404;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
000015.SZ;20160405;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
000015.SZ;20160406;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
000015.SZ;20160407;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
000015.SZ;20160408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
000015.SZ;20160409;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
000015.SZ;20160410;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
000015.SZ;20160411;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
000015.SZ;20160412;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
000015.SZ;20160413;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
000015.SZ;20160414;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
000015.SZ;20160415;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
000015.SZ;20160416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
000015.SZ;20160417;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
000015.SZ;20160418;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
000015.SZ;20160419;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
000015.SZ;20160420;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
000015.SZ;20160421;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
000015.SZ;20160422;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
000015.SZ;20160423;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
000015.SZ;20160424;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
000015.SZ;20160425;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
000015.SZ;20160426;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
000015.SZ;20160427;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
000015.SZ;20160428;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
000015.SZ;20160429;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
000015.SZ;20160430;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
000015.SZ;20160431;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
200015.SZ;20160401;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
200015.SZ;20160402;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
200015.SZ;20160403;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
200015.SZ;20160404;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
200015.SZ;20160405;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
200015.SZ;20160406;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
200015.SZ;20160407;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
200015.SZ;20160408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
200015.SZ;20160409;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
200015.SZ;20160410;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
200015.SZ;20160411;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
200015.SZ;20160412;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
200015.SZ;20160413;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
200015.SZ;20160414;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
200015.SZ;20160415;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
200015.SZ;20160416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
200015.SZ;20160417;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
200015.SZ;20160418;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
200015.SZ;20160419;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
200015.SZ;20160420;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
200015.SZ;20160421;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
200015.SZ;20160422;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
200015.SZ;20160423;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
200015.SZ;20160424;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
200015.SZ;20160425;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
200015.SZ;20160426;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
200015.SZ;20160427;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
200015.SZ;20160428;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
200015.SZ;20160429;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
200015.SZ;20160430;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
200015.SZ;20160431;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600609.SH;20160401;39946240;22518320;15692648;10470096;7564652;4538212;4181784;2728712;4502804;2170240;4546956;2305920;2551580;1286272;1470800;1211728;2045356;1002460;399600;739872;5372556;1751680;800000;0;0;1562184;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600609.SH;20160402;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600609.SH;20160403;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600609.SH;20160404;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600609.SH;20160405;43650716;34284416;18233064;14738304;9926684;9386064;6169148;5345124;4196948;4295796;5911248;6301280;1800200;2048000;1505600;1202396;1611600;1314000;3344188;2236800;5796800;7651120;0;1640000;0;0;0;1950800;0;0;0;0;0;0;0;0;0;0;0;0
600609.SH;20160406;46067100;53368188;16568336;16903164;10264524;9643044;5396304;5312176;3116876;3704076;2902560;5304032;2013172;1734800;904000;1222200;1381644;1700800;1864988;775044;7975000;3872400;0;2961200;0;2557600;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600609.SH;20160407;29326020;38961476;12198072;14187248;4903880;5689952;3194800;4660844;1625600;3151916;1916884;4591536;751600;732400;902000;616400;0;0;394400;392400;2113600;4454632;1754000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600609.SH;20160408;20393568;20464736;7595560;7076320;4428140;3700692;1560152;2480576;1776000;842200;1839200;1441600;0;0;280000;318400;345600;352000;1877404;784000;824000;991600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600609.SH;20160409;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600609.SH;20160410;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600609.SH;20160411;34387748;27207656;13664452;9892616;6783416;5431628;5141512;3835604;2412000;3047616;3102800;3412872;1743948;2342796;1505640;1206160;1660924;351200;384800;2685888;3127280;3278000;0;0;1384000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600609.SH;20160412;34818936;24846452;12648820;10090436;6750700;5426220;7073504;1378296;4437416;2114696;6002724;1442000;1495600;244400;888536;615200;1417100;1371464;450000;0;5314800;1363200;1624000;964000;1472000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600609.SH;20160413;35194820;38095680;12968272;14953188;6041300;6585145;4467925;2071000;2392424;3738449;4635000;4140928;1543300;2360276;1413700;921600;400000;1361600;0;736000;3032500;3895376;3614040;0;0;0;0;0;0;0;0;0;0;0;3464800;0;0;0;0;0
600609.SH;20160414;20238052;25263896;9162432;9106336;5442840;5650268;4196840;3278400;2388440;2966580;2642640;4031200;1989600;1548800;281600;288800;678800;672732;773700;0;3150340;5931140;0;0;0;1440000;5320732;0;0;0;0;0;5963708;0;3370800;0;3697600;0;0;0
600609.SH;20160415;12247284;14781404;4724324;5024364;2720084;2901564;1228556;1700152;666800;730800;1609200;2491680;0;256800;604800;919200;355200;700968;0;0;1322796;1052968;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3908000;0;0;0
600609.SH;20160416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600609.SH;20160417;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600609.SH;20160418;18021368;14509624;7140576;5998368;3775032;2742432;2495596;1737544;492000;1624000;400000;430004;0;249200;295200;0;0;694000;0;0;1288000;1791600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600609.SH;20160419;8376676;12669428;2941712;4669576;1669520;2613832;929200;2258800;350800;1373556;816236;1406000;483200;240000;311600;309696;344000;991504;0;0;0;1000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600609.SH;20160420;20027492;33578288;8331440;12977616;5416696;7844440;2624000;3706972;1411432;2117200;1705200;1856796;252000;765204;0;590900;328804;1707200;386004;1533040;1863800;5209200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600609.SH;20160421;14408772;13238828;5492812;4504852;2726796;2713240;1957592;1403740;686400;914000;816000;415208;514400;267120;0;605400;0;974252;0;0;419280;1526600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600609.SH;20160422;8380668;8598152;3242800;3164164;941600;1017740;901596;518200;377688;180800;213600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600609.SH;20160423;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600609.SH;20160424;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600609.SH;20160425;8108268;9664216;2301800;2408392;702400;2211648;835600;927900;364400;0;0;0;0;0;0;0;0;0;373200;0;498400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600609.SH;20160426;9232512;8052808;2469548;2085256;826096;968380;636800;0;339200;160000;200000;0;533140;0;0;0;0;345600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600609.SH;20160427;10383760;12501864;3969304;4635900;1933164;2414060;907200;1197168;875004;818788;400000;800000;0;0;0;319600;352100;341600;0;0;0;885200;800000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600609.SH;20160428;23741222;30256061;10098707;11143230;4933980;7172256;3332216;3194000;1627708;3465915;4144932;2624325;608400;1434180;318400;1052525;1090900;0;1203200;461500;1523020;5745100;1185332;0;0;1807150;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600609.SH;20160429;70999991;53071864;23181369;16775518;14142010;9367029;6525530;4653160;4211065;3742795;4925550;3040100;1533980;278000;722860;734010;1236605;0;934500;0;3400500;2466996;3334800;0;0;0;0;0;0;0;0;0;0;0;0;0;4809500;0;0;0
600609.SH;20160430;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600609.SH;20160431;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600610.SH;20160401;204108862;295577496;10324204;13592980;2424496;5045296;2098100;1116800;1321600;0;0;0;995200;0;1195200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600610.SH;20160402;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600610.SH;20160403;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600610.SH;20160404;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600610.SH;20160405;250904432;218262452;13928702;11910046;5212600;3098280;2361671;2799400;2097988;0;0;0;0;1064591;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600610.SH;20160406;202815324;291130769;11018701;19056270;4896660;7052120;674849;1753400;1512000;4503756;0;0;0;0;0;0;0;0;1449600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600610.SH;20160407;421731690;378894024;25503655;23137972;7613933;9610259;3475480;6740189;1624486;2173821;850000;1700000;0;1079500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600610.SH;20160408;219647264;332203104;8706176;19412064;2128384;5072800;2545600;2668800;1392800;1321600;873600;1798128;0;0;0;0;1432000;1294400;0;0;1600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600610.SH;20160409;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600610.SH;20160410;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600610.SH;20160411;182729744;201962464;8774560;12708992;3832000;4581952;480000;0;0;0;0;894400;0;1000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600610.SH;20160412;247878544;259066352;14495136;17067280;3041696;6006480;2299200;2144144;0;0;952000;800000;1078416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
600610.SH;20160413;352711820;318625940;25561060;19856735;6533056;6651920;4108200;990000;702400;1459400;0;0;0;0;0;0;1523200;0;1504976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13813424;0;0;0;0;0
600610.SH;20160414;177162288;233285168;10740320;21000064;2900800;8146848;3092432;2552000;790400;688000;1622400;896000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
